DB Class Key	Common Organism Name	NCBI Taxon ID	Symbol	EntrezGene ID	Mouse MGI ID	HGNC ID	OMIM Gene ID	Genetic Location	Genome Coordinates (mouse: GRCm39 human: GRCh38)	Nucleotide RefSeq IDs	Protein RefSeq IDs	SWISS_PROT IDs
46547292	human	9606	OR4C15	81309		HGNC:15171		Chr11 q11	Chr11:55554307-55555419(+)	"NM_001001920,NM_001001920,NM_001001920,NM_001001920,NM_001001920,NM_001001920,NM_001001920,NM_001001920,NM_001001920,NM_001001920,NM_001001920,NM_001001920,NM_001001920,NM_001001920,NM_001001920,NM_001001920,NM_001001920,NM_001001920,NM_001001920"	"NP_001001920,NP_001001920,NP_001001920,NP_001001920,NP_001001920,NP_001001920,NP_001001920,NP_001001920,NP_001001920,NP_001001920,NP_001001920,NP_001001920,NP_001001920,NP_001001920,NP_001001920,NP_001001920,NP_001001920,NP_001001920,NP_001001920"	"Q8NGM1,Q8NGM1,Q8NGM1,Q8NGM1,Q8NGM1,Q8NGM1,Q8NGM1,Q8NGM1,Q8NGM1,Q8NGM1,Q8NGM1,Q8NGM1,Q8NGM1,Q8NGM1,Q8NGM1,Q8NGM1,Q8NGM1,Q8NGM1,Q8NGM1"
46547293	"mouse, laboratory"	10090	Or4c118	258894	MGI:3031057			Chr2 50.03 cM	Chr2:88974430-88981680(-)	NM_146892	NP_667103	
46547293	human	9606	OR4C15	81309		HGNC:15171		Chr11 q11	Chr11:55554307-55555419(+)	"NM_001001920,NM_001001920,NM_001001920,NM_001001920,NM_001001920,NM_001001920,NM_001001920,NM_001001920,NM_001001920,NM_001001920,NM_001001920,NM_001001920,NM_001001920,NM_001001920,NM_001001920,NM_001001920,NM_001001920,NM_001001920,NM_001001920"	"NP_001001920,NP_001001920,NP_001001920,NP_001001920,NP_001001920,NP_001001920,NP_001001920,NP_001001920,NP_001001920,NP_001001920,NP_001001920,NP_001001920,NP_001001920,NP_001001920,NP_001001920,NP_001001920,NP_001001920,NP_001001920,NP_001001920"	"Q8NGM1,Q8NGM1,Q8NGM1,Q8NGM1,Q8NGM1,Q8NGM1,Q8NGM1,Q8NGM1,Q8NGM1,Q8NGM1,Q8NGM1,Q8NGM1,Q8NGM1,Q8NGM1,Q8NGM1,Q8NGM1,Q8NGM1,Q8NGM1,Q8NGM1"
46547294	"mouse, laboratory"	10090	Or4c113	258815	MGI:3031052			Chr2 50.03 cM	Chr2:88884833-88885768(-)	NM_146818	NP_667029	
46547294	human	9606	OR4C15	81309		HGNC:15171		Chr11 q11	Chr11:55554307-55555419(+)	"NM_001001920,NM_001001920,NM_001001920,NM_001001920,NM_001001920,NM_001001920,NM_001001920,NM_001001920,NM_001001920,NM_001001920,NM_001001920,NM_001001920,NM_001001920,NM_001001920,NM_001001920,NM_001001920,NM_001001920,NM_001001920,NM_001001920"	"NP_001001920,NP_001001920,NP_001001920,NP_001001920,NP_001001920,NP_001001920,NP_001001920,NP_001001920,NP_001001920,NP_001001920,NP_001001920,NP_001001920,NP_001001920,NP_001001920,NP_001001920,NP_001001920,NP_001001920,NP_001001920,NP_001001920"	"Q8NGM1,Q8NGM1,Q8NGM1,Q8NGM1,Q8NGM1,Q8NGM1,Q8NGM1,Q8NGM1,Q8NGM1,Q8NGM1,Q8NGM1,Q8NGM1,Q8NGM1,Q8NGM1,Q8NGM1,Q8NGM1,Q8NGM1,Q8NGM1,Q8NGM1"
46547295	"mouse, laboratory"	10090	Or4c114	258901	MGI:3031053			Chr2 50.03 cM	Chr2:88904498-88905433(-)	NM_146899	NP_667110	
46547295	human	9606	OR4C15	81309		HGNC:15171		Chr11 q11	Chr11:55554307-55555419(+)	"NM_001001920,NM_001001920,NM_001001920,NM_001001920,NM_001001920,NM_001001920,NM_001001920,NM_001001920,NM_001001920,NM_001001920,NM_001001920,NM_001001920,NM_001001920,NM_001001920,NM_001001920,NM_001001920,NM_001001920,NM_001001920,NM_001001920"	"NP_001001920,NP_001001920,NP_001001920,NP_001001920,NP_001001920,NP_001001920,NP_001001920,NP_001001920,NP_001001920,NP_001001920,NP_001001920,NP_001001920,NP_001001920,NP_001001920,NP_001001920,NP_001001920,NP_001001920,NP_001001920,NP_001001920"	"Q8NGM1,Q8NGM1,Q8NGM1,Q8NGM1,Q8NGM1,Q8NGM1,Q8NGM1,Q8NGM1,Q8NGM1,Q8NGM1,Q8NGM1,Q8NGM1,Q8NGM1,Q8NGM1,Q8NGM1,Q8NGM1,Q8NGM1,Q8NGM1,Q8NGM1"
46547296	"mouse, laboratory"	10090	Or4c110	258451	MGI:3031049			Chr2 50.03 cM	Chr2:88831692-88832634(-)	NM_146459	NP_666670	
46547296	human	9606	OR4C15	81309		HGNC:15171		Chr11 q11	Chr11:55554307-55555419(+)	"NM_001001920,NM_001001920,NM_001001920,NM_001001920,NM_001001920,NM_001001920,NM_001001920,NM_001001920,NM_001001920,NM_001001920,NM_001001920,NM_001001920,NM_001001920,NM_001001920,NM_001001920,NM_001001920,NM_001001920,NM_001001920,NM_001001920"	"NP_001001920,NP_001001920,NP_001001920,NP_001001920,NP_001001920,NP_001001920,NP_001001920,NP_001001920,NP_001001920,NP_001001920,NP_001001920,NP_001001920,NP_001001920,NP_001001920,NP_001001920,NP_001001920,NP_001001920,NP_001001920,NP_001001920"	"Q8NGM1,Q8NGM1,Q8NGM1,Q8NGM1,Q8NGM1,Q8NGM1,Q8NGM1,Q8NGM1,Q8NGM1,Q8NGM1,Q8NGM1,Q8NGM1,Q8NGM1,Q8NGM1,Q8NGM1,Q8NGM1,Q8NGM1,Q8NGM1,Q8NGM1"
46547297	"mouse, laboratory"	10090	Or4d1	258407	MGI:3030298			Chr11 52.29 cM	Chr11:87804746-87805829(-)	NM_146412	NP_666524	
46547297	human	9606	OR4D1	26689		HGNC:8293		Chr17 q22	Chr17:58148384-58159585(+)	"NM_012374,NM_001386095"	"NP_001373024,NP_036506"	Q15615
46547298	"mouse, laboratory"	10090	Or4a76	257984	MGI:3031083			Chr2 50.1 cM	Chr2:89460284-89461240(-)	NM_001011796	NP_001011796	
46547298	human	9606	OR4A16	81327		HGNC:15153		Chr11 q11	Chr11:55343201-55344187(+)	"NM_001005274,NM_001005274,NM_001005274,NM_001005274,NM_001005274,NM_001005274,NM_001005274,NM_001005274,NM_001005274,NM_001005274,NM_001005274,NM_001005274,NM_001005274,NM_001005274,NM_001005274"	"NP_001005274,NP_001005274,NP_001005274,NP_001005274,NP_001005274,NP_001005274,NP_001005274,NP_001005274,NP_001005274,NP_001005274,NP_001005274,NP_001005274,NP_001005274,NP_001005274,NP_001005274"	"Q8NH70,Q8NH70,Q8NH70,Q8NH70,Q8NH70,Q8NH70,Q8NH70,Q8NH70,Q8NH70,Q8NH70,Q8NH70,Q8NH70,Q8NH70,Q8NH70,Q8NH70"
46547299	"mouse, laboratory"	10090	Hap1	15114	MGI:1261831			Chr11 63.47 cM	Chr11:100238153-100246954(-)	"XM_011248744,XM_030245581,XM_030245580,NM_177981,NM_010404,NM_001359052,XM_011248745"	"XP_030101441,XP_030101440,XP_011247046,XP_011247047,NP_001345981,NP_817090,NP_034534"	O35668
46547299	human	9606	HAP1	9001		HGNC:4812	OMIM:600947	Chr17 q21.2	Chr17:41717739-41734646(-)	"NM_001367461,NM_001367462,NM_001079870,NM_001367459,NM_001367460,NM_177977,NM_003949,NM_001079871"	"NP_001073339,NP_001073340,NP_001354388,NP_001354389,NP_001354390,NP_001354391,NP_817084"	P54257
46547300	"mouse, laboratory"	10090	Gtf2ird1	57080	MGI:1861942			Chr5 74.55 cM	Chr5:134386510-134485570(-)	"XM_017321043,XM_036165371,XM_011240891,XM_017321039,NM_001081466,XM_011240889,XM_011240886,XM_017321041,NM_001081465,NM_001081464,NM_001081463,XM_011240893,XM_036165372,XM_011240887,XM_017321040,NM_001081462,XM_036165370,XM_011240885,NM_001244936,NM_001081470,NM_001081469,XM_011240897,XM_030254732,XM_011240898,XM_011240892,NM_001081468,XM_011240900,XM_011240888,XM_011240901,XM_030254733,XM_036165377,XM_011240896,XM_017321047,XM_036165378,XM_011240895,XM_017321046,XM_017321038,XM_030254730,NM_001347488,XM_030254731,NM_001081467,NM_020331,XM_011240890,XM_017321045,XM_036165376,XM_017321044,XM_036165373,XM_017321042,XM_030254729,XM_006504462,XM_011240894"	"XP_011239193,XP_011239194,XP_011239195,XP_030110589,XP_011239196,XP_011239190,XP_011239191,XP_011239192,XP_036021265,XP_036021266,XP_011239200,XP_036021263,XP_036021264,XP_011239203,XP_011239202,XP_036021269,XP_011239187,XP_017176527,XP_011239189,XP_017176529,XP_011239188,XP_017176528,XP_036021271,XP_036021270,XP_030110591,XP_030110590,XP_030110593,XP_030110592,XP_017176532,XP_017176531,XP_017176530,XP_017176536,XP_017176535,XP_017176534,XP_017176533,XP_011239199,XP_011239198,XP_011239197,XP_006504525,NP_001074939,NP_001231865,NP_001074937,NP_001074938,NP_001074935,NP_001074936,NP_001074933,NP_065064,NP_001074934,NP_001074932,NP_001074931,NP_001334417"	Q9JI57
46547300	human	9606	GTF2IRD1	9569		HGNC:4661	OMIM:604318	Chr7 q11.23	Chr7:74453790-74602605(+)	"NM_016328,NM_001199207,NM_001410888,NM_005685"	"NP_001186136,NP_001397817,NP_005676,NP_057412,XP_006716245,XP_011515015,XP_016868291,XP_016868293,XP_016868294,XP_047277012,XP_047277013,XP_047277014,XP_047277015,XP_047277016,XP_047277017,XP_047277018,XP_047277019,XP_047277020,XP_047277021,XP_047277022,XP_054215354,XP_054215355,XP_054215356,XP_054215357,XP_054215358,XP_054215359,XP_054215360,XP_054215361,XP_054215362,XP_054215363,XP_054215364,XP_054215365,XP_054215366,XP_054215367,XP_054215368,XP_054215369"	Q9UHL9
46547301	"mouse, laboratory"	10090	Eif4h	22384	MGI:1341822			Chr5 74.71 cM	Chr5:134648726-134668263(-)	"NM_001312867,NM_033561"	"NP_001299796,NP_291039"	Q9WUK2
46547301	human	9606	EIF4H	7458		HGNC:12741	OMIM:603431	Chr7 q11.23	Chr7:74174231-74197122(+)	"NM_022170,NM_031992"	"NP_071496,NP_114381"	Q15056
46547302	"mouse, laboratory"	10090	Crx	12951	MGI:1194883			Chr7 8.6 cM	Chr7:15599872-15613880(-)	"NM_007770,NM_001113330"	"NP_031796,NP_001106801"	O54751
46547302	human	9606	CRX	1406		HGNC:2383	OMIM:602225	Chr19 q13.33	Chr19:47819779-47843330(+)	NM_000554	NP_000545	O43186
46547303	"mouse, laboratory"	10090	Nkx2-1	21869	MGI:108067			Chr12 24.42 cM	Chr12:56578741-56583570(-)	"XM_006515791,XM_036157377,NM_009385,NM_001403580"	"XP_036013270,XP_006515854,NP_001390509,NP_033411"	P50220
46547303	human	9606	NKX2-1	7080		HGNC:11825	OMIM:600635	Chr14 q13.3	Chr14:36516392-36521149(-)	"NM_001079668,NM_003317"	"NP_001073136,NP_003308"	P43699
46547304	"mouse, laboratory"	10090	Anxa13	69787	MGI:1917037			Chr15 24.66 cM	Chr15:58204867-58261093(-)	NM_027211	NP_081487	Q99JG3
46547304	human	9606	ANXA13	312		HGNC:536	OMIM:602573	Chr8 q24.13	Chr8:123680794-123737402(-)	"NM_004306,NM_001003954"	"NP_001003954,NP_004297"	P27216
46547305	"mouse, laboratory"	10090	Meis3	17537	MGI:108519			Chr7 8.76 cM	Chr7:15909015-15920429(+)	"NM_001302472,XM_006539605,XM_036152756,XM_036152750,NM_008627,NM_001417026,NM_001417025,XM_030242194,XM_036152746,XM_036152757,XM_030242197,NM_001277989,XM_036152755,XM_006539603,NM_001277988,XM_036152749,XM_036152751,XM_036152754,XM_036152748,XM_036152753,XM_030242198,XM_036152743,XM_036152745,XM_036152744,XM_036152747,XM_030242195,XM_036152752"	"XP_036008650,XP_036008641,XP_036008640,XP_036008643,XP_036008638,XP_036008642,XP_036008637,XP_036008645,XP_036008636,XP_036008644,XP_036008647,XP_036008646,XP_036008649,XP_036008648,XP_006539666,XP_030098058,XP_030098057,XP_036008639,XP_006539668,XP_030098055,XP_030098054,NP_001403955,NP_001403954,NP_001264917,NP_001264918,NP_001289401,NP_032653"	P97368
46547305	human	9606	MEIS3	56917		HGNC:29537	OMIM:619443	Chr19 q13.32	Chr19:47403124-47422233(-)	"NM_020160,NM_001009813,NM_001301059,NM_001346148"	"NP_001009813,NP_001287988,NP_001333077,NP_064545,XP_011525438,XP_016882500,XP_024307380,XP_024307381,XP_024307383,XP_024307384,XP_024307385,XP_047295065,XP_054177470,XP_054177471,XP_054177472,XP_054177473,XP_054177474,XP_054177475,XP_054177476,XP_054177477"	Q99687
46547305	human	9606	MEIS3P1	4213		HGNC:7002		Chr17 p12	Chr17:15786618-15789705(+)			A6NDR6
46547305	human	9606	MEIS3P2	257468		HGNC:17638		Chr17 p11.2	Chr17:20588850-20590815(+)			
46547306	"mouse, laboratory"	10090	Ncoa2	17978	MGI:1276533			Chr1 4.12 cM	Chr1:13209329-13444307(-)	"XM_030252077,XM_036162703,XM_030252083,XM_030252087,XM_036162655,XM_036162709,XM_030252088,NM_008678,NM_001302702,XM_036162665,XM_030252095,XM_030252075,XM_036162671,XM_036162714,XM_036162692,XM_036162698,XM_036162694,XM_036162710,XM_017319229,XM_030252072,XM_030252068,XM_017319235,XM_017319232,XM_030252090,XM_017319241,XM_030252066,XM_030252093,XM_036162677,XM_017319233,XM_030252082,XM_030252070"	"XP_030107932,XP_030107950,XP_030107930,XP_030107955,XP_030107953,XP_036018607,XP_030107937,XP_030107935,XP_036018603,XP_017174730,XP_036018596,XP_036018602,XP_036018570,XP_017174718,XP_036018591,XP_036018558,XP_030107942,XP_030107943,XP_030107928,XP_030107947,XP_030107948,XP_030107926,XP_036018585,XP_017174724,XP_017174722,XP_017174721,XP_036018564,XP_036018587,XP_036018548,NP_032704,NP_001289631"	Q61026
46547306	human	9606	NCOA2	10499		HGNC:7669	OMIM:601993	Chr8 q13.3	Chr8:70109782-70456446(-)	"NM_001321707,NM_001321703,NM_006540,NM_001321713,NM_001321712,NM_001321711"	"NP_001308632,NP_001308636,NP_001308640,NP_001308641,NP_001308642,NP_006531,XP_016868450,XP_016868451,XP_016868452,XP_016868453,XP_016868455,XP_016868457,XP_016868458,XP_016868459,XP_016868460,XP_016868461,XP_047277186,XP_047277188,XP_047277189,XP_047277190,XP_047277191,XP_047277192,XP_047277193,XP_047277195,XP_047277196,XP_047277197,XP_047277198,XP_047277199,XP_047277200,XP_047277201,XP_047277202,XP_047277203,XP_047277204,XP_047277205,XP_047277206,XP_047277207,XP_047277208,XP_047277209,XP_047277210,XP_047277211,XP_047277212,XP_047277213,XP_047277214,XP_047277215,XP_047277216,XP_047277217,XP_047277218,XP_047277219,XP_047277220,XP_054215522,XP_054215523,XP_054215524,XP_054215525,XP_054215526,XP_054215527,XP_054215528,XP_054215529,XP_054215530,XP_054215531,XP_054215532,XP_054215533,XP_054215534,XP_054215535,XP_054215536,XP_054215537,XP_054215538,XP_054215539,XP_054215540,XP_054215541,XP_054215542,XP_054215543,XP_054215544,XP_054215545,XP_054215546,XP_054215547,XP_054215548,XP_054215549,XP_054215550,XP_054215551,XP_054215552,XP_054215553,XP_054215554,XP_054215555,XP_054215556,XP_054215557,XP_054215558,XP_054215559,XP_054215560,XP_054215561"	Q15596
46547307	"mouse, laboratory"	10090	Vipr2	22355	MGI:107166			Chr12 62.59 cM	Chr12:116041346-116109881(+)	"XM_006515806,NM_001422975,NM_009511,XM_011244102,XM_017315044,XM_017315043"	"XP_006515869,XP_017170533,XP_017170532,XP_011242404,NP_033537,NP_001409904"	P41588
46547307	human	9606	VIPR2	7434		HGNC:12695	OMIM:601970	Chr7 q36.3	Chr7:159028175-159144867(-)	"NM_001308259,NM_001304522,NM_003382"	"NP_001291451,NP_001295188,NP_003373"	P41587
46547308	"mouse, laboratory"	10090	Dhfr	13361	MGI:94890			Chr13 47.64 cM	Chr13:92491291-92525561(+)	NM_010049	NP_034179	P00375
46547308	human	9606	DHFR	1719		HGNC:2861	OMIM:126060	Chr5 q14.1	Chr5:80626226-80654983(-)	"NM_000791,NM_001290357,NM_001290354"	"NP_000782,NP_001277283,NP_001277286"	P00374
46547308	human	9606	DHFR2	200895		HGNC:27309	OMIM:616588	Chr3 q11.2	Chr3:94047836-94063389(-)	"NM_176815,NM_001195643"	"NP_001182572,NP_789785,XP_011510839,XP_054201602"	Q86XF0
46547308	human	9606	DHFRP1	573971		HGNC:2862		Chr18 q11.2	Chr18:26167862-26171357(-)			P00374
46547309	"mouse, laboratory"	10090	Glrb	14658	MGI:95751			Chr3 35.71 cM	Chr3:80750906-80820967(-)	"NM_001345957,XM_030252428,XM_036162900,XM_036162898,XM_036162899,NM_001410152,NM_001410150,NM_001410151,NM_001345955,NM_001410144,NM_001345956,NM_001410146,NM_001410145,NM_001345958,NM_001410148,NM_001345996,NM_001345959,NM_001410147,NM_001281969,NM_001410149,NM_010298"	"XP_030108288,XP_036018793,XP_036018791,XP_036018792,NP_034428,NP_001397079,NP_001397078,NP_001397075,NP_001397074,NP_001397077,NP_001397076,NP_001332925,NP_001332884,NP_001332885,NP_001397081,NP_001397073,NP_001332886,NP_001397080,NP_001268898,NP_001332887,NP_001332888"	P48168
46547309	human	9606	GLRB	2743		HGNC:4329	OMIM:138492	Chr4 q32.1	Chr4:157076125-157172090(+)	"NM_001166060,NM_000824,NM_001166061"	"NP_000815,NP_001159532,NP_001159533,XP_016863523,XP_016863524,XP_047306031,XP_054205675,XP_054205676,XP_054205677"	P48167
46547310	"mouse, laboratory"	10090	Glra4	14657	MGI:95750			ChrX 59.1 cM	ChrX:135658423-135680890(-)	"NM_001425633,NM_001425636,NM_001425635,NM_010297,NM_001425634"	"NP_034427,NP_001412563,NP_001412562,NP_001412565,NP_001412564"	Q61603
46547310	human	9606	GLRA4	441509		HGNC:31715		ChrX q22.2	ChrX:103705494-103728495(-)	"NM_001172285,NM_001024452"	NP_001019623	
46547311	"mouse, laboratory"	10090	Six2	20472	MGI:102778			Chr17 55.72 cM	Chr17:85991705-85995702(-)	"XM_011246335,NM_011380,XM_006523931"	"XP_011244637,XP_006523994,NP_035510"	Q62232
46547311	human	9606	SIX2	10736		HGNC:10888	OMIM:604994	Chr2 p21	Chr2:45005182-45009452(-)	NM_016932	"NP_058628,XP_005264157,XP_054196192"	Q9NPC8
46547312	"mouse, laboratory"	10090	Ssr2	66256	MGI:1913506			Chr3 38.88 cM	Chr3:88486915-88495727(+)	"NM_001356317,NM_001356319,NM_001356318,NM_025448,NM_001356316"	"NP_079724,NP_001343245,NP_001343246,NP_001343247,NP_001343248"	Q9CPW5
46547312	human	9606	SSR2	6746		HGNC:11324	OMIM:600867	Chr1 q22	Chr1:156009048-156020951(-)	NM_003145	NP_003136	P43308
46547313	"mouse, laboratory"	10090	Bambi	68010	MGI:1915260			Chr18 2.3 cM	Chr18:3507923-3516404(+)	"XM_030250585,NM_026505"	"XP_030106445,NP_080781"	Q9D0L6
46547313	human	9606	BAMBI	25805		HGNC:30251	OMIM:604444	Chr10 p12.1	Chr10:28677510-28682932(+)	NM_012342	NP_036474	Q13145
46547314	"mouse, laboratory"	10090	Dmd	13405	MGI:94909			ChrX 38.38 cM	ChrX:81992476-84249747(+)	"NM_001314034,XM_017318378,XM_036161805,XM_006527768,XM_017318379,XM_006527767,XM_017318376,XM_017318377,NM_001314035,NM_001314036,NM_001314037,NM_001314038,XM_006527773,XM_030251215,XM_017318373,NM_007868,XM_036161806,XM_017318374,XM_017318375"	"XP_030107075,XP_006527836,XP_036017699,XP_036017698,XP_017173862,XP_017173863,XP_017173864,XP_017173865,XP_017173866,XP_006527830,XP_017173867,XP_006527831,XP_017173868,NP_031894,NP_001300963,NP_001300967,NP_001300966,NP_001300965,NP_001300964"	P11531
46547314	human	9606	DMD	1756		HGNC:2928	OMIM:300377	ChrX p21.2-p21.1	ChrX:31097677-33339609(-)	"NM_004023,NM_000109,NM_004006,NM_004007,NM_004009,NM_004010,NM_004011,NM_004012,NM_004013,NM_004014,NM_004015,NM_004016,NM_004017,NM_004018,NM_004019,NM_004020,NM_004021,NM_004022"	"NP_000100,NP_003997,NP_004000,NP_004001,NP_004002,NP_004003,NP_004004,NP_004005,NP_004006,NP_004007,NP_004008,NP_004009,NP_004010,NP_004011,NP_004012,NP_004013,NP_004014,XP_006724531,XP_006724532,XP_006724533,XP_006724536,XP_006724537,XP_006724538,XP_011543769,XP_011543770,XP_011543771,XP_016884817,XP_016884818,XP_016884819,XP_047297845,XP_054182593,XP_054182594,XP_054182595,XP_054182596,XP_054182597,XP_054182598,XP_054182599,XP_054182600,XP_054182601,XP_054182602,XP_054182603,XP_054182604,XP_054182605,XP_054182606"	P11532
46547315	"mouse, laboratory"	10090	Nfya	18044	MGI:97316			Chr17 23.99 cM	Chr17:48693917-48716782(-)	"NM_001413338,NM_001347402,NM_001413337,NM_001413334,NM_001413339,NM_001413344,NM_001413336,NM_001413340,NM_010913,NM_001413341,NM_001413342,NM_001374803,NM_001413335,NM_001110832,NM_001347401,NM_001413343"	"NP_001400270,NP_001400272,NP_001334331,NP_001400271,NP_001334330,NP_001400273,NP_001400263,NP_001104302,NP_001361732,NP_001400265,NP_035043,NP_001400264,NP_001400267,NP_001400266,NP_001400269,NP_001400268"	P23708
46547315	human	9606	NFYA	4800		HGNC:7804	OMIM:189903	Chr6 p21.1	Chr6:41072974-41102403(+)	"NM_021705,NM_002505"	"NP_002496,NP_068351"	P23511
46547316	"mouse, laboratory"	10090	Pbrm1	66923	MGI:1923998			Chr14 19.09 cM	Chr14:30741095-30843549(+)	"NM_001359856,NM_001081251,NM_001359857,NM_001359858,NM_001359855,NM_001359854"	"NP_001346786,NP_001346787,NP_001346784,NP_001346785,NP_001346783,NP_001074720"	Q8BSQ9
46547316	human	9606	PBRM1	55193		HGNC:30064	OMIM:606083	Chr3 p21.1	Chr3:52545352-52685917(-)	"NM_001394878,NM_001405610,NM_001405609,NM_001405608,NM_001405617,NM_001405618,NM_001405619,NM_001405620,NM_001405621,NM_001405622,NM_001405607,NM_001405623,NM_001405624,NM_001405625,NM_001405626,NM_001405627,NM_001405628,NM_001405606,NM_001405605,NM_001405629,NM_001405630,NM_001405604,NM_001405631,NM_001405632,NM_001405633,NM_001405634,NM_001405635,NM_001405636,NM_001405637,NM_001405638,NM_001405639,NM_001405640,NM_001405603,NM_001405602,NM_001405601,NM_001405600,NM_001405599,NM_001405598,NM_001405597,NM_001405596,NM_001405595,NM_001405594,NM_001405593,NM_001405592,NM_001405591,NM_001405590,NM_001405641,NM_001405589,NM_001405642,NM_001405643,NM_018313,NM_181041,NM_181042,NM_001405588,NM_001405587,NM_001405586,NM_001405585,NM_001405584,NM_001405583,NM_001405582,NM_001405581,NM_001405580,NM_001405579,NM_001405611,NM_001405612,NM_001405613,NM_001405616,NM_001405615,NM_001405614,NM_001405578,NM_001405577,NM_001405576,NM_001405575,NM_001405574,NM_001405573,NM_001405572,NM_001405571,NM_001405570,NM_001405569,NM_001405568,NM_001405567,NM_001405566,NM_001405565,NM_001405564,NM_001405563,NM_001405561,NM_001405560,NM_001405559,NM_001405558,NM_001350074,NM_001350075,NM_001350076,NM_001350077,NM_001350078,NM_001350079,NM_001366070,NM_001366071,NM_001366072,NM_001366073,NM_001366074,NM_001366075,NM_001366076,NM_001394867,NM_001394868,NM_001394869,NM_001394870,NM_001405557,NM_001405556,NM_001405555,NM_001405554,NM_001405553,NM_001405552,NM_001400504,NM_001394871,NM_001394872,NM_001394873,NM_001394874,NM_001400501,NM_001400500,NM_001400496,NM_001400490,NM_001400487,NM_001400484,NM_001400481,NM_001400479,NM_001400475,NM_001400474,NM_001400473,NM_001400472,NM_001400471,NM_001394875,NM_001394876,NM_001394877,NM_001400470,NM_001394881,NM_001394880,NM_001394879"	"NP_001337003,NP_001337004,NP_001337005,NP_001337006,NP_001337007,NP_001337008,NP_001352999,NP_001353000,NP_001353001,NP_001353002,NP_001353003,NP_001353004,NP_001353005,NP_001381796,NP_001381797,NP_001381798,NP_001381799,NP_001381800,NP_001381801,NP_001381802,NP_001381803,NP_001381804,NP_001381805,NP_001381806,NP_001381807,NP_001381808,NP_001381809,NP_001381810,NP_001387399,NP_001387400,NP_001387401,NP_001387402,NP_001387403,NP_001387404,NP_001387408,NP_001387410,NP_001387413,NP_001387416,NP_001387419,NP_001387425,NP_001387429,NP_001387430,NP_001387433,NP_001392481,NP_001392482,NP_001392483,NP_001392484,NP_001392485,NP_001392486,NP_001392487,NP_001392488,NP_001392489,NP_001392490,NP_001392492,NP_001392493,NP_001392494,NP_001392495,NP_001392496,NP_001392497,NP_001392498,NP_001392499,NP_001392500,NP_001392501,NP_001392502,NP_001392503,NP_001392504,NP_001392505,NP_001392506,NP_001392507,NP_001392508,NP_001392509,NP_001392510,NP_001392511,NP_001392512,NP_001392513,NP_001392514,NP_001392515,NP_001392516,NP_001392517,NP_001392518,NP_001392519,NP_001392520,NP_001392521,NP_001392522,NP_001392523,NP_001392524,NP_001392525,NP_001392526,NP_001392527,NP_001392528,NP_001392529,NP_001392530,NP_001392531,NP_001392532,NP_001392533,NP_001392534,NP_001392535,NP_001392536,NP_001392537,NP_001392538,NP_001392539,NP_001392540,NP_001392541,NP_001392542,NP_001392543,NP_001392544,NP_001392545,NP_001392546,NP_001392547,NP_001392548,NP_001392549,NP_001392550,NP_001392551,NP_001392552,NP_001392553,NP_001392554,NP_001392555,NP_001392556,NP_001392557,NP_001392558,NP_001392559,NP_001392560,NP_001392561,NP_001392562,NP_001392563,NP_001392564,NP_001392565,NP_001392566,NP_001392567,NP_001392568,NP_001392569,NP_001392570,NP_001392571,NP_001392572,NP_060783,NP_851385,XP_011532202,XP_011532204,XP_011532205,XP_016862214,XP_016862215,XP_016862216,XP_016862217,XP_016862219,XP_016862220,XP_016862223,XP_016862230,XP_016862231,XP_016862233,XP_024309387,XP_047304398,XP_047304399,XP_047304400,XP_047304401,XP_047304402,XP_047304403,XP_047304404,XP_047304405,XP_047304406,XP_047304407,XP_047304408,XP_047304409,XP_047304410,XP_047304411,XP_047304412,XP_047304413,XP_047304415,XP_047304416,XP_047304418,XP_054203049,XP_054203050,XP_054203051,XP_054203052,XP_054203053,XP_054203054,XP_054203055,XP_054203056,XP_054203057,XP_054203058,XP_054203059,XP_054203060,XP_054203061,XP_054203062,XP_054203063,XP_054203064,XP_054203065,XP_054203066,XP_054203067,XP_054203068,XP_054203069,XP_054203070,XP_054203071,XP_054203072,XP_054203073,XP_054203074,XP_054203075,XP_054203076,XP_054203077,XP_054203078,XP_054203079,XP_054203080,XP_054203081"	Q86U86
46547317	"mouse, laboratory"	10090	Prrc2a	53761	MGI:1915467			Chr17 18.59 cM	Chr17:35368052-35383873(-)	"XM_006524620,XM_030249899,XM_006524621,NM_020027,NM_001199044,XM_030249900"	"XP_030105760,XP_030105759,XP_006524683,XP_006524684,NP_001185973,NP_064411"	Q7TSC1
46547317	human	9606	PRRC2A	7916		HGNC:13918	OMIM:142580	Chr6 p21.33	Chr6:31620715-31637771(+)	"NM_080686,NM_004638"	"NP_004629,NP_542417,XP_047275292,XP_054185857,XP_054185858,XP_054185859,XP_054185860,XP_054186348,XP_054186349,XP_054186350,XP_054186351,XP_054186627,XP_054186628,XP_054186629,XP_054186630,XP_054186631,XP_054186632,XP_054186838,XP_054186839,XP_054186840,XP_054186841,XP_054187124,XP_054187125,XP_054187126,XP_054187127,XP_054187128,XP_054187363,XP_054187364,XP_054187365,XP_054187366,XP_054187367,XP_054212355,XP_054212356,XP_054212357,XP_054212358,XP_054212359,XP_054212360"	P48634
